"runtime","image_name","ressource_limit","repeat","duration","type","send","received","filepath"
"kata","iperf","min","6","10","tcp","940795000.0","938706000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_6/iperf_tcp.txt"
"kata","iperf","min","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_6/iperf_udp.txt"
"kata","iperf","min","7","10","tcp","942360000.0","942357000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_7/iperf_tcp.txt"
"kata","iperf","min","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_7/iperf_udp.txt"
"kata","iperf","min","8","10","tcp","942583000.0","942579000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_8/iperf_tcp.txt"
"kata","iperf","min","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_8/iperf_udp.txt"
"kata","iperf","min","9","10","tcp","943565000.0","943164000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_9/iperf_tcp.txt"
"kata","iperf","min","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/kata/iperf/10/repeat_9/iperf_udp.txt"
"katafc","iperf","min","1","10","tcp","940722000.0","940638000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_1/iperf_tcp.txt"
"katafc","iperf","min","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_1/iperf_udp.txt"
"katafc","iperf","min","10","10","tcp","939716000.0","938234000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_10/iperf_tcp.txt"
"katafc","iperf","min","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_10/iperf_udp.txt"
"katafc","iperf","min","11","10","tcp","942010000.0","941355000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_11/iperf_tcp.txt"
"katafc","iperf","min","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_11/iperf_udp.txt"
"katafc","iperf","min","12","10","tcp","939125000.0","937396000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_12/iperf_tcp.txt"
"katafc","iperf","min","12","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_12/iperf_udp.txt"
"katafc","iperf","min","13","10","tcp","940984000.0","939038000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_13/iperf_tcp.txt"
"katafc","iperf","min","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_13/iperf_udp.txt"
"katafc","iperf","min","14","10","tcp","941989000.0","941430000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_14/iperf_tcp.txt"
"katafc","iperf","min","14","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_14/iperf_udp.txt"
"katafc","iperf","min","15","10","tcp","929372000.0","927702000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_15/iperf_tcp.txt"
"katafc","iperf","min","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_15/iperf_udp.txt"
"katafc","iperf","min","16","10","tcp","930500000.0","928340000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_16/iperf_tcp.txt"
"katafc","iperf","min","16","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_16/iperf_udp.txt"
"katafc","iperf","min","17","10","tcp","934486000.0","933040000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_17/iperf_tcp.txt"
"katafc","iperf","min","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_17/iperf_udp.txt"
"katafc","iperf","min","18","10","tcp","942039000.0","941438000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_18/iperf_tcp.txt"
"katafc","iperf","min","18","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_18/iperf_udp.txt"
"katafc","iperf","min","19","10","tcp","941430000.0","941430000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_19/iperf_tcp.txt"
"katafc","iperf","min","19","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_19/iperf_udp.txt"
"katafc","iperf","min","2","10","tcp","939989000.0","938323000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_2/iperf_tcp.txt"
"katafc","iperf","min","2","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_2/iperf_udp.txt"
"katafc","iperf","min","20","10","tcp","935869000.0","934024000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_20/iperf_tcp.txt"
"katafc","iperf","min","20","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_20/iperf_udp.txt"
"katafc","iperf","min","21","10","tcp","939449000.0","937915000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_21/iperf_tcp.txt"
"katafc","iperf","min","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_21/iperf_udp.txt"
"katafc","iperf","min","22","10","tcp","935234000.0","933928000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_22/iperf_tcp.txt"
"katafc","iperf","min","22","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_22/iperf_udp.txt"
"katafc","iperf","min","23","10","tcp","937778000.0","936428000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_23/iperf_tcp.txt"
"katafc","iperf","min","23","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_23/iperf_udp.txt"
"katafc","iperf","min","24","10","tcp","942097000.0","941446000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_24/iperf_tcp.txt"
"katafc","iperf","min","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_24/iperf_udp.txt"
"katafc","iperf","min","25","10","tcp","937975000.0","936792000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_25/iperf_tcp.txt"
"katafc","iperf","min","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_25/iperf_udp.txt"
"katafc","iperf","min","26","10","tcp","941359000.0","941357000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_26/iperf_tcp.txt"
"katafc","iperf","min","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_26/iperf_udp.txt"
"katafc","iperf","min","27","10","tcp","939345000.0","937308000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_27/iperf_tcp.txt"
"katafc","iperf","min","27","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_27/iperf_udp.txt"
"katafc","iperf","min","28","10","tcp","940176000.0","938377000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_28/iperf_tcp.txt"
"katafc","iperf","min","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_28/iperf_udp.txt"
"katafc","iperf","min","29","10","tcp","935404000.0","934096000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_29/iperf_tcp.txt"
"katafc","iperf","min","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_29/iperf_udp.txt"
"katafc","iperf","min","3","10","tcp","941155000.0","940920000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_3/iperf_tcp.txt"
"katafc","iperf","min","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_3/iperf_udp.txt"
"katafc","iperf","min","30","10","tcp","935165000.0","933779000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_30/iperf_tcp.txt"
"katafc","iperf","min","30","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_30/iperf_udp.txt"
"katafc","iperf","min","31","10","tcp","938595000.0","937219000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_31/iperf_tcp.txt"
"katafc","iperf","min","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_31/iperf_udp.txt"
"katafc","iperf","min","32","10","tcp","932626000.0","931397000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_32/iperf_tcp.txt"
"katafc","iperf","min","32","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_32/iperf_udp.txt"
"katafc","iperf","min","33","10","tcp","942096000.0","941385000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_33/iperf_tcp.txt"
"katafc","iperf","min","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_33/iperf_udp.txt"
"katafc","iperf","min","34","10","tcp","940854000.0","940850000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_34/iperf_tcp.txt"
"katafc","iperf","min","34","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_34/iperf_udp.txt"
"katafc","iperf","min","35","10","tcp","940855000.0","939812000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_35/iperf_tcp.txt"
"katafc","iperf","min","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_35/iperf_udp.txt"
"katafc","iperf","min","4","10","tcp","941054000.0","940874000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_4/iperf_tcp.txt"
"katafc","iperf","min","4","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_4/iperf_udp.txt"
"katafc","iperf","min","5","10","tcp","933868000.0","932223000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_5/iperf_tcp.txt"
"katafc","iperf","min","5","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_5/iperf_udp.txt"
"katafc","iperf","min","6","10","tcp","942114000.0","941409000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_6/iperf_tcp.txt"
"katafc","iperf","min","6","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_6/iperf_udp.txt"
"katafc","iperf","min","7","10","tcp","940419000.0","940417000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_7/iperf_tcp.txt"
"katafc","iperf","min","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_7/iperf_udp.txt"
"katafc","iperf","min","8","10","tcp","937378000.0","935029000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_8/iperf_tcp.txt"
"katafc","iperf","min","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_8/iperf_udp.txt"
"katafc","iperf","min","9","10","tcp","935735000.0","934179000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_9/iperf_tcp.txt"
"katafc","iperf","min","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/katafc/iperf/10/repeat_9/iperf_udp.txt"
"runsc","iperf","min","1","10","tcp","621151000.0","620898000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_1/iperf_tcp.txt"
"runsc","iperf","min","1","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_1/iperf_udp.txt"
"runsc","iperf","min","10","10","tcp","365058000.0","362284000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_10/iperf_tcp.txt"
"runsc","iperf","min","10","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_10/iperf_udp.txt"
"runsc","iperf","min","11","10","tcp","320749000.0","319595000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_11/iperf_tcp.txt"
"runsc","iperf","min","11","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_11/iperf_udp.txt"
"runsc","iperf","min","12","10","tcp","321620000.0","320407000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_12/iperf_tcp.txt"
"runsc","iperf","min","12","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_12/iperf_udp.txt"
"runsc","iperf","min","13","10","tcp","348367000.0","345270000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_13/iperf_tcp.txt"
"runsc","iperf","min","13","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_13/iperf_udp.txt"
"runsc","iperf","min","14","10","tcp","369634000.0","367176000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_14/iperf_tcp.txt"
"runsc","iperf","min","14","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_14/iperf_udp.txt"
"runsc","iperf","min","15","10","tcp","385716000.0","383089000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_15/iperf_tcp.txt"
"runsc","iperf","min","15","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_15/iperf_udp.txt"
"runsc","iperf","min","16","10","tcp","311492000.0","310139000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_16/iperf_tcp.txt"
"runsc","iperf","min","16","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_16/iperf_udp.txt"
"runsc","iperf","min","17","10","tcp","324732000.0","323427000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_17/iperf_tcp.txt"
"runsc","iperf","min","17","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_17/iperf_udp.txt"
"runsc","iperf","min","18","10","tcp","311993000.0","310723000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_18/iperf_tcp.txt"
"runsc","iperf","min","18","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_18/iperf_udp.txt"
"runsc","iperf","min","19","10","tcp","355615000.0","353352000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_19/iperf_tcp.txt"
"runsc","iperf","min","19","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_19/iperf_udp.txt"
"runsc","iperf","min","2","10","tcp","378124000.0","375725000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_2/iperf_tcp.txt"
"runsc","iperf","min","2","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_2/iperf_udp.txt"
"runsc","iperf","min","20","10","tcp","318925000.0","317883000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_20/iperf_tcp.txt"
"runsc","iperf","min","20","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_20/iperf_udp.txt"
"runsc","iperf","min","21","10","tcp","315001000.0","313767000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_21/iperf_tcp.txt"
"runsc","iperf","min","21","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_21/iperf_udp.txt"
"runsc","iperf","min","22","10","tcp","372511000.0","369427000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_22/iperf_tcp.txt"
"runsc","iperf","min","22","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_22/iperf_udp.txt"
"runsc","iperf","min","23","10","tcp","331883000.0","329158000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_23/iperf_tcp.txt"
"runsc","iperf","min","23","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_23/iperf_udp.txt"
"runsc","iperf","min","24","10","tcp","356056000.0","353393000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_24/iperf_tcp.txt"
"runsc","iperf","min","24","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_24/iperf_udp.txt"
"runsc","iperf","min","25","10","tcp","345039000.0","343540000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_25/iperf_tcp.txt"
"runsc","iperf","min","25","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_25/iperf_udp.txt"
"runsc","iperf","min","26","10","tcp","324494000.0","322865000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_26/iperf_tcp.txt"
"runsc","iperf","min","26","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_26/iperf_udp.txt"
"runsc","iperf","min","27","10","tcp","315339000.0","313834000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_27/iperf_tcp.txt"
"runsc","iperf","min","27","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_27/iperf_udp.txt"
"runsc","iperf","min","28","10","tcp","321229000.0","319718000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_28/iperf_tcp.txt"
"runsc","iperf","min","28","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_28/iperf_udp.txt"
"runsc","iperf","min","29","10","tcp","328012000.0","326605000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_29/iperf_tcp.txt"
"runsc","iperf","min","29","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_29/iperf_udp.txt"
"runsc","iperf","min","3","10","tcp","376377000.0","374010000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_3/iperf_tcp.txt"
"runsc","iperf","min","3","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_3/iperf_udp.txt"
"runsc","iperf","min","30","10","tcp","326409000.0","325291000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_30/iperf_tcp.txt"
"runsc","iperf","min","30","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_30/iperf_udp.txt"
"runsc","iperf","min","31","10","tcp","355154000.0","353739000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_31/iperf_tcp.txt"
"runsc","iperf","min","31","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_31/iperf_udp.txt"
"runsc","iperf","min","32","10","tcp","324764000.0","323557000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_32/iperf_tcp.txt"
"runsc","iperf","min","32","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_32/iperf_udp.txt"
"runsc","iperf","min","33","10","tcp","374726000.0","372576000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_33/iperf_tcp.txt"
"runsc","iperf","min","33","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_33/iperf_udp.txt"
"runsc","iperf","min","34","10","tcp","317091000.0","315488000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_34/iperf_tcp.txt"
"runsc","iperf","min","34","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_34/iperf_udp.txt"
"runsc","iperf","min","35","10","tcp","403754000.0","401194000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_35/iperf_tcp.txt"
"runsc","iperf","min","35","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_35/iperf_udp.txt"
"runsc","iperf","min","4","10","tcp","365051000.0","362728000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_4/iperf_tcp.txt"
"runsc","iperf","min","4","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_4/iperf_udp.txt"
"runsc","iperf","min","5","10","tcp","333124000.0","331558000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_5/iperf_tcp.txt"
"runsc","iperf","min","5","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_5/iperf_udp.txt"
"runsc","iperf","min","6","10","tcp","327504000.0","324832000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_6/iperf_tcp.txt"
"runsc","iperf","min","6","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_6/iperf_udp.txt"
"runsc","iperf","min","7","10","tcp","337691000.0","336388000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_7/iperf_tcp.txt"
"runsc","iperf","min","7","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_7/iperf_udp.txt"
"runsc","iperf","min","8","10","tcp","367763000.0","366252000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_8/iperf_tcp.txt"
"runsc","iperf","min","8","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_8/iperf_udp.txt"
"runsc","iperf","min","9","10","tcp","350931000.0","348455000.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_9/iperf_tcp.txt"
"runsc","iperf","min","9","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/min/runsc/iperf/10/repeat_9/iperf_udp.txt"
