"runtime","image_name","ressource_limit","repeat","duration","type","send","received","filepath"
"default","iperf","default","17","30","tcp","942085000.0","942083000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_17/iperf_tcp.txt"
"default","iperf","default","17","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_17/iperf_udp.txt"
"default","iperf","default","18","30","tcp","942398000.0","942229000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_18/iperf_tcp.txt"
"default","iperf","default","18","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_18/iperf_udp.txt"
"default","iperf","default","19","30","tcp","942388000.0","942207000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_19/iperf_tcp.txt"
"default","iperf","default","19","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_19/iperf_udp.txt"
"default","iperf","default","2","30","tcp","942191000.0","942146000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_2/iperf_tcp.txt"
"default","iperf","default","2","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_2/iperf_udp.txt"
"default","iperf","default","20","30","tcp","942330000.0","942143000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_20/iperf_tcp.txt"
"default","iperf","default","20","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_20/iperf_udp.txt"
"default","iperf","default","21","30","tcp","942203000.0","942141000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_21/iperf_tcp.txt"
"default","iperf","default","21","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_21/iperf_udp.txt"
"default","iperf","default","22","30","tcp","942321000.0","942188000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_22/iperf_tcp.txt"
"default","iperf","default","22","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_22/iperf_udp.txt"
"default","iperf","default","23","30","tcp","942330000.0","942216000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_23/iperf_tcp.txt"
"default","iperf","default","23","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_23/iperf_udp.txt"
"default","iperf","default","24","30","tcp","942191000.0","942077000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_24/iperf_tcp.txt"
"default","iperf","default","24","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_24/iperf_udp.txt"
"default","iperf","default","25","30","tcp","942191000.0","942127000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_25/iperf_tcp.txt"
"default","iperf","default","25","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_25/iperf_udp.txt"
"default","iperf","default","26","30","tcp","942027000.0","942026000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_26/iperf_tcp.txt"
"default","iperf","default","26","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_26/iperf_udp.txt"
"default","iperf","default","27","30","tcp","942321000.0","942173000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_27/iperf_tcp.txt"
"default","iperf","default","27","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_27/iperf_udp.txt"
"default","iperf","default","28","30","tcp","942295000.0","942129000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_28/iperf_tcp.txt"
"default","iperf","default","28","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_28/iperf_udp.txt"
"default","iperf","default","29","30","tcp","942365000.0","942129000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_29/iperf_tcp.txt"
"default","iperf","default","29","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_29/iperf_udp.txt"
"default","iperf","default","3","30","tcp","942131000.0","942130000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_3/iperf_tcp.txt"
"default","iperf","default","3","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_3/iperf_udp.txt"
"default","iperf","default","30","30","tcp","942232000.0","942206000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_30/iperf_tcp.txt"
"default","iperf","default","30","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_30/iperf_udp.txt"
"default","iperf","default","31","30","tcp","942119000.0","942118000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_31/iperf_tcp.txt"
"default","iperf","default","31","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_31/iperf_udp.txt"
"default","iperf","default","32","30","tcp","940642000.0","940642000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_32/iperf_tcp.txt"
"default","iperf","default","32","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_32/iperf_udp.txt"
"default","iperf","default","33","30","tcp","942339000.0","942156000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_33/iperf_tcp.txt"
"default","iperf","default","33","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_33/iperf_udp.txt"
"default","iperf","default","34","30","tcp","942165000.0","942153000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_34/iperf_tcp.txt"
"default","iperf","default","34","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_34/iperf_udp.txt"
"default","iperf","default","35","30","tcp","942145000.0","942083000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_35/iperf_tcp.txt"
"default","iperf","default","35","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_35/iperf_udp.txt"
"default","iperf","default","4","30","tcp","942151000.0","942088000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_4/iperf_tcp.txt"
"default","iperf","default","4","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_4/iperf_udp.txt"
"default","iperf","default","5","30","tcp","942404000.0","942219000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_5/iperf_tcp.txt"
"default","iperf","default","5","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_5/iperf_udp.txt"
"default","iperf","default","6","30","tcp","940399000.0","940398000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_6/iperf_tcp.txt"
"default","iperf","default","6","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_6/iperf_udp.txt"
"default","iperf","default","7","30","tcp","942241000.0","942215000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_7/iperf_tcp.txt"
"default","iperf","default","7","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_7/iperf_udp.txt"
"default","iperf","default","8","30","tcp","942226000.0","942110000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_8/iperf_tcp.txt"
"default","iperf","default","8","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_8/iperf_udp.txt"
"default","iperf","default","9","30","tcp","942200000.0","942172000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_9/iperf_tcp.txt"
"default","iperf","default","9","30","udp","1046380.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/30/repeat_9/iperf_udp.txt"
"default","iperf","default","1","60","tcp","941784000.0","941779000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_1/iperf_tcp.txt"
"default","iperf","default","1","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_1/iperf_udp.txt"
"default","iperf","default","10","60","tcp","941858000.0","941792000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_10/iperf_tcp.txt"
"default","iperf","default","10","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_10/iperf_udp.txt"
"default","iperf","default","11","60","tcp","941766000.0","941765000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_11/iperf_tcp.txt"
"default","iperf","default","11","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_11/iperf_udp.txt"
"default","iperf","default","12","60","tcp","941836000.0","941804000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_12/iperf_tcp.txt"
"default","iperf","default","12","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_12/iperf_udp.txt"
"default","iperf","default","13","60","tcp","941904000.0","941787000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_13/iperf_tcp.txt"
"default","iperf","default","13","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_13/iperf_udp.txt"
"default","iperf","default","14","60","tcp","941875000.0","941817000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_14/iperf_tcp.txt"
"default","iperf","default","14","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_14/iperf_udp.txt"
"default","iperf","default","15","60","tcp","941879000.0","941770000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_15/iperf_tcp.txt"
"default","iperf","default","15","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_15/iperf_udp.txt"
"default","iperf","default","16","60","tcp","941856000.0","941772000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_16/iperf_tcp.txt"
"default","iperf","default","16","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_16/iperf_udp.txt"
"default","iperf","default","17","60","tcp","941749000.0","941748000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_17/iperf_tcp.txt"
"default","iperf","default","17","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_17/iperf_udp.txt"
"default","iperf","default","18","60","tcp","941859000.0","941758000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_18/iperf_tcp.txt"
"default","iperf","default","18","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_18/iperf_udp.txt"
"default","iperf","default","19","60","tcp","941744000.0","941744000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_19/iperf_tcp.txt"
"default","iperf","default","19","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_19/iperf_udp.txt"
"default","iperf","default","2","60","tcp","941737000.0","941722000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_2/iperf_tcp.txt"
"default","iperf","default","2","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_2/iperf_udp.txt"
"default","iperf","default","20","60","tcp","941815000.0","941814000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_20/iperf_tcp.txt"
"default","iperf","default","20","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_20/iperf_udp.txt"
"default","iperf","default","21","60","tcp","941728000.0","941728000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_21/iperf_tcp.txt"
"default","iperf","default","21","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_21/iperf_udp.txt"
"default","iperf","default","22","60","tcp","941892000.0","941774000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_22/iperf_tcp.txt"
"default","iperf","default","22","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_22/iperf_udp.txt"
"default","iperf","default","23","60","tcp","941889000.0","941787000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_23/iperf_tcp.txt"
"default","iperf","default","23","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_23/iperf_udp.txt"
"default","iperf","default","24","60","tcp","941871000.0","941797000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_24/iperf_tcp.txt"
"default","iperf","default","24","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_24/iperf_udp.txt"
"default","iperf","default","25","60","tcp","941814000.0","941774000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_25/iperf_tcp.txt"
"default","iperf","default","25","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_25/iperf_udp.txt"
"default","iperf","default","26","60","tcp","941783000.0","941782000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_26/iperf_tcp.txt"
"default","iperf","default","26","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_26/iperf_udp.txt"
"default","iperf","default","27","60","tcp","941871000.0","941796000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_27/iperf_tcp.txt"
"default","iperf","default","27","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_27/iperf_udp.txt"
"default","iperf","default","28","60","tcp","941854000.0","941796000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_28/iperf_tcp.txt"
"default","iperf","default","28","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_28/iperf_udp.txt"
"default","iperf","default","29","60","tcp","941797000.0","941793000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_29/iperf_tcp.txt"
"default","iperf","default","29","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_29/iperf_udp.txt"
"default","iperf","default","3","60","tcp","941757000.0","941757000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_3/iperf_tcp.txt"
"default","iperf","default","3","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_3/iperf_udp.txt"
"default","iperf","default","30","60","tcp","941810000.0","941769000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_30/iperf_tcp.txt"
"default","iperf","default","30","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_30/iperf_udp.txt"
"default","iperf","default","31","60","tcp","941753000.0","941753000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_31/iperf_tcp.txt"
"default","iperf","default","31","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_31/iperf_udp.txt"
"default","iperf","default","32","60","tcp","941813000.0","941765000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_32/iperf_tcp.txt"
"default","iperf","default","32","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_32/iperf_udp.txt"
"default","iperf","default","33","60","tcp","941889000.0","941797000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_33/iperf_tcp.txt"
"default","iperf","default","33","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_33/iperf_udp.txt"
"default","iperf","default","34","60","tcp","941849000.0","941819000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_34/iperf_tcp.txt"
"default","iperf","default","34","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_34/iperf_udp.txt"
"default","iperf","default","35","60","tcp","941887000.0","941803000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_35/iperf_tcp.txt"
"default","iperf","default","35","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_35/iperf_udp.txt"
"default","iperf","default","4","60","tcp","941874000.0","941765000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_4/iperf_tcp.txt"
"default","iperf","default","4","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_4/iperf_udp.txt"
"default","iperf","default","5","60","tcp","941890000.0","941789000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_5/iperf_tcp.txt"
"default","iperf","default","5","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_5/iperf_udp.txt"
"default","iperf","default","6","60","tcp","941898000.0","941805000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_6/iperf_tcp.txt"
"default","iperf","default","6","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_6/iperf_udp.txt"
"default","iperf","default","7","60","tcp","941837000.0","941797000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_7/iperf_tcp.txt"
"default","iperf","default","7","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_7/iperf_udp.txt"
"default","iperf","default","8","60","tcp","941876000.0","941774000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_8/iperf_tcp.txt"
"default","iperf","default","8","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_8/iperf_udp.txt"
"default","iperf","default","9","60","tcp","941725000.0","941703000.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_9/iperf_tcp.txt"
"default","iperf","default","9","60","udp","1047480.0","-1.0","/opt/auswertung/Raw/bench_iperf_dauer/default/default/iperf/60/repeat_9/iperf_udp.txt"
