"runtime","image_name","ressource_limit","number_of_targets","targetId","repeat","completed_requests","failed_requests","requests_per_second","request_duration","filepath"
"kata","go-httpd","default","8","2","2","284457","0","4740.95","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/2.txt"
"kata","go-httpd","default","8","3","2","252139","0","4202.29","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/3.txt"
"kata","go-httpd","default","8","4","2","243074","0","4051.22","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/4.txt"
"kata","go-httpd","default","8","5","2","262040","0","4367.33","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/5.txt"
"kata","go-httpd","default","8","6","2","261563","0","4359.23","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/6.txt"
"kata","go-httpd","default","8","7","2","297585","0","4959.75","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/7.txt"
"kata","go-httpd","default","8","8","2","349461","0","5824.35","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_2/8.txt"
"kata","go-httpd","default","8","1","3","299109","0","4985.15","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/1.txt"
"kata","go-httpd","default","8","2","3","289478","0","4824.16","60.006","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/2.txt"
"kata","go-httpd","default","8","3","3","232929","0","3882.15","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/3.txt"
"kata","go-httpd","default","8","4","3","267124","0","4452.07","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/4.txt"
"kata","go-httpd","default","8","5","3","251902","0","4198.20","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/5.txt"
"kata","go-httpd","default","8","6","3","261573","0","4359.55","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/6.txt"
"kata","go-httpd","default","8","7","3","282852","0","4714.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/7.txt"
"kata","go-httpd","default","8","8","3","357610","0","5960.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_3/8.txt"
"kata","go-httpd","default","8","1","4","294967","0","4916.07","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/1.txt"
"kata","go-httpd","default","8","2","4","276704","0","4611.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/2.txt"
"kata","go-httpd","default","8","3","4","262945","0","4382.42","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/3.txt"
"kata","go-httpd","default","8","4","4","247025","0","4117.06","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/4.txt"
"kata","go-httpd","default","8","5","4","266262","0","4437.63","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/5.txt"
"kata","go-httpd","default","8","6","4","240160","0","4002.49","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/6.txt"
"kata","go-httpd","default","8","7","4","322451","0","5374.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/7.txt"
"kata","go-httpd","default","8","8","4","362703","0","6045.05","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_4/8.txt"
"kata","go-httpd","default","8","1","5","298306","0","4971.76","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/1.txt"
"kata","go-httpd","default","8","2","5","291919","0","4865.22","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/2.txt"
"kata","go-httpd","default","8","3","5","303444","0","5057.39","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/3.txt"
"kata","go-httpd","default","8","4","5","280882","0","4681.36","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/4.txt"
"kata","go-httpd","default","8","5","5","271897","0","4531.59","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/5.txt"
"kata","go-httpd","default","8","6","5","318552","0","5309.19","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/6.txt"
"kata","go-httpd","default","8","7","5","-1","-1","-1.0","-1.0","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/7.txt"
"kata","go-httpd","default","8","8","5","417741","0","6962.30","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_5/8.txt"
"kata","go-httpd","default","8","1","6","297928","0","4965.43","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/1.txt"
"kata","go-httpd","default","8","2","6","277201","0","4620.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/2.txt"
"kata","go-httpd","default","8","3","6","211887","0","3531.39","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/3.txt"
"kata","go-httpd","default","8","4","6","261399","0","4356.52","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/4.txt"
"kata","go-httpd","default","8","5","6","264941","0","4415.49","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/5.txt"
"kata","go-httpd","default","8","6","6","256472","0","4274.44","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/6.txt"
"kata","go-httpd","default","8","7","6","294497","0","4908.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/7.txt"
"kata","go-httpd","default","8","8","6","360492","0","6008.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_6/8.txt"
"kata","go-httpd","default","8","1","7","301463","0","5023.67","60.009","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/1.txt"
"kata","go-httpd","default","8","2","7","271201","0","4520.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/2.txt"
"kata","go-httpd","default","8","3","7","237665","0","3961.08","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/3.txt"
"kata","go-httpd","default","8","4","7","252440","0","4207.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/4.txt"
"kata","go-httpd","default","8","5","7","260478","0","4341.19","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/5.txt"
"kata","go-httpd","default","8","6","7","282204","0","4703.38","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/6.txt"
"kata","go-httpd","default","8","7","7","276781","0","4613.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/7.txt"
"kata","go-httpd","default","8","8","7","356036","0","5933.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_7/8.txt"
"kata","go-httpd","default","8","1","8","304784","0","5079.73","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/1.txt"
"kata","go-httpd","default","8","2","8","294844","0","4914.03","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/2.txt"
"kata","go-httpd","default","8","3","8","233189","0","3886.47","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/3.txt"
"kata","go-httpd","default","8","4","8","268927","0","4482.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/4.txt"
"kata","go-httpd","default","8","5","8","256526","0","4275.31","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/5.txt"
"kata","go-httpd","default","8","6","8","272891","0","4548.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/6.txt"
"kata","go-httpd","default","8","7","8","314159","0","5235.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/7.txt"
"kata","go-httpd","default","8","8","8","321756","0","5362.60","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_8/8.txt"
"kata","go-httpd","default","8","1","9","240212","0","4003.45","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/1.txt"
"kata","go-httpd","default","8","2","9","278047","0","4633.92","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/2.txt"
"kata","go-httpd","default","8","3","9","286465","0","4774.30","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/3.txt"
"kata","go-httpd","default","8","4","9","256819","0","4280.29","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/4.txt"
"kata","go-httpd","default","8","5","9","257691","0","4294.77","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/5.txt"
"kata","go-httpd","default","8","6","9","283954","0","4732.56","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/6.txt"
"kata","go-httpd","default","8","7","9","319163","0","5319.38","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/7.txt"
"kata","go-httpd","default","8","8","9","313797","0","5229.95","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/go-httpd/target_count_8/repeat_9/8.txt"
"kata","node-express","default","1","1","1","384873","0","6414.55","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_1/1.txt"
"kata","node-express","default","1","1","10","373571","0","6226.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_10/1.txt"
"kata","node-express","default","1","1","2","364327","0","6072.11","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_2/1.txt"
"kata","node-express","default","1","1","3","375314","0","6255.02","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_3/1.txt"
"kata","node-express","default","1","1","4","384838","0","6413.94","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_4/1.txt"
"kata","node-express","default","1","1","5","381781","0","6363.01","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_5/1.txt"
"kata","node-express","default","1","1","6","385488","0","6424.80","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_6/1.txt"
"kata","node-express","default","1","1","7","385193","0","6419.88","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_7/1.txt"
"kata","node-express","default","1","1","8","375718","0","6261.96","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_8/1.txt"
"kata","node-express","default","1","1","9","388302","0","6471.69","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_1/repeat_9/1.txt"
"kata","node-express","default","13","1","1","109694","0","1828.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/1.txt"
"kata","node-express","default","13","10","1","98658","0","1644.30","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/10.txt"
"kata","node-express","default","13","11","1","86981","0","1449.68","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/11.txt"
"kata","node-express","default","13","12","1","86899","0","1448.31","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/12.txt"
"kata","node-express","default","13","13","1","98207","0","1636.78","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/13.txt"
"kata","node-express","default","13","2","1","87881","0","1464.56","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/2.txt"
"kata","node-express","default","13","3","1","101425","0","1690.42","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/3.txt"
"kata","node-express","default","13","4","1","104567","0","1742.74","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/4.txt"
"kata","node-express","default","13","5","1","106962","0","1782.58","60.004","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/5.txt"
"kata","node-express","default","13","6","1","97549","0","1625.82","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/6.txt"
"kata","node-express","default","13","7","1","97018","0","1616.97","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/7.txt"
"kata","node-express","default","13","8","1","95750","0","1595.83","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/8.txt"
"kata","node-express","default","13","9","1","89549","0","1492.39","60.004","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_1/9.txt"
"kata","node-express","default","13","1","10","109641","0","1827.24","60.004","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/1.txt"
"kata","node-express","default","13","10","10","101824","0","1697.07","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/10.txt"
"kata","node-express","default","13","11","10","89404","0","1490.07","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/11.txt"
"kata","node-express","default","13","12","10","89714","0","1495.23","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/12.txt"
"kata","node-express","default","13","13","10","81035","0","1350.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/13.txt"
"kata","node-express","default","13","2","10","107944","0","1798.57","60.017","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/2.txt"
"kata","node-express","default","13","3","10","83110","0","1385.13","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/3.txt"
"kata","node-express","default","13","4","10","89327","0","1488.71","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/4.txt"
"kata","node-express","default","13","5","10","97206","0","1620.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/5.txt"
"kata","node-express","default","13","6","10","99401","0","1656.65","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/6.txt"
"kata","node-express","default","13","7","10","96890","0","1614.75","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/7.txt"
"kata","node-express","default","13","8","10","97044","0","1617.40","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/8.txt"
"kata","node-express","default","13","9","10","100063","0","1667.71","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_10/9.txt"
"kata","node-express","default","13","1","2","113691","0","1894.18","60.021","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/1.txt"
"kata","node-express","default","13","10","2","74809","0","1246.82","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/10.txt"
"kata","node-express","default","13","11","2","99852","0","1664.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/11.txt"
"kata","node-express","default","13","12","2","75492","0","1258.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/12.txt"
"kata","node-express","default","13","13","2","91342","0","1522.31","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/13.txt"
"kata","node-express","default","13","2","2","113651","0","1894.18","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/2.txt"
"kata","node-express","default","13","3","2","109186","0","1819.63","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/3.txt"
"kata","node-express","default","13","4","2","105761","0","1762.66","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/4.txt"
"kata","node-express","default","13","5","2","106284","0","1771.40","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/5.txt"
"kata","node-express","default","13","6","2","103800","0","1729.99","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/6.txt"
"kata","node-express","default","13","7","2","92704","0","1544.94","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/7.txt"
"kata","node-express","default","13","8","2","73609","0","1226.68","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/8.txt"
"kata","node-express","default","13","9","2","72219","0","1203.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_2/9.txt"
"kata","node-express","default","13","1","3","112305","0","1871.54","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/1.txt"
"kata","node-express","default","13","10","3","70011","0","1166.85","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/10.txt"
"kata","node-express","default","13","11","3","77975","0","1299.53","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/11.txt"
"kata","node-express","default","13","12","3","80792","0","1346.53","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/12.txt"
"kata","node-express","default","13","13","3","75274","0","1254.57","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/13.txt"
"kata","node-express","default","13","2","3","116362","0","1938.99","60.012","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/2.txt"
"kata","node-express","default","13","3","3","105298","0","1754.96","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/3.txt"
"kata","node-express","default","13","4","3","103638","0","1727.13","60.006","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/4.txt"
"kata","node-express","default","13","5","3","107902","0","1798.32","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/5.txt"
"kata","node-express","default","13","6","3","104936","0","1748.93","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/6.txt"
"kata","node-express","default","13","7","3","96805","0","1613.42","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/7.txt"
"kata","node-express","default","13","8","3","72906","0","1215.10","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/8.txt"
"kata","node-express","default","13","9","3","104554","0","1742.48","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_3/9.txt"
"kata","node-express","default","13","1","4","114980","0","1916.12","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/1.txt"
"kata","node-express","default","13","10","4","105185","0","1753.08","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/10.txt"
"kata","node-express","default","13","11","4","71478","0","1191.30","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/11.txt"
"kata","node-express","default","13","12","4","96834","0","1613.90","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/12.txt"
"kata","node-express","default","13","13","4","103415","0","1723.58","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/13.txt"
"kata","node-express","default","13","2","4","103102","0","1718.29","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/2.txt"
"kata","node-express","default","13","3","4","101296","0","1687.86","60.015","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/3.txt"
"kata","node-express","default","13","4","4","72686","0","1211.41","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/4.txt"
"kata","node-express","default","13","5","4","97679","0","1627.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/5.txt"
"kata","node-express","default","13","6","4","97131","0","1618.80","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/6.txt"
"kata","node-express","default","13","7","4","101392","0","1689.56","60.011","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/7.txt"
"kata","node-express","default","13","8","4","95988","0","1599.61","60.007","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/8.txt"
"kata","node-express","default","13","9","4","80532","0","1342.01","60.009","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_4/9.txt"
"kata","node-express","default","13","1","5","108726","0","1811.75","60.012","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/1.txt"
"kata","node-express","default","13","10","5","78497","0","1308.28","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/10.txt"
"kata","node-express","default","13","11","5","68279","0","1137.97","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/11.txt"
"kata","node-express","default","13","12","5","70576","0","1176.27","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/12.txt"
"kata","node-express","default","13","13","5","83759","0","1395.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/13.txt"
"kata","node-express","default","13","2","5","75726","0","1261.85","60.012","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/2.txt"
"kata","node-express","default","13","3","5","107599","0","1793.15","60.005","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/3.txt"
"kata","node-express","default","13","4","5","111579","0","1859.65","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/4.txt"
"kata","node-express","default","13","5","5","105059","0","1750.90","60.003","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/5.txt"
"kata","node-express","default","13","6","5","105474","0","1757.87","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/6.txt"
"kata","node-express","default","13","7","5","100487","0","1674.78","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/7.txt"
"kata","node-express","default","13","8","5","101752","0","1695.84","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/8.txt"
"kata","node-express","default","13","9","5","101694","0","1694.89","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_5/9.txt"
"kata","node-express","default","13","1","6","116767","0","1945.76","60.011","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/1.txt"
"kata","node-express","default","13","10","6","83108","0","1385.13","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/10.txt"
"kata","node-express","default","13","11","6","74663","0","1244.38","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/11.txt"
"kata","node-express","default","13","12","6","102654","0","1710.90","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/12.txt"
"kata","node-express","default","13","13","6","106920","0","1782.00","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/13.txt"
"kata","node-express","default","13","2","6","107676","0","1794.14","60.015","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/2.txt"
"kata","node-express","default","13","3","6","95819","0","1596.98","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/3.txt"
"kata","node-express","default","13","4","6","101985","0","1699.69","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/4.txt"
"kata","node-express","default","13","5","6","100838","0","1680.63","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/5.txt"
"kata","node-express","default","13","6","6","92515","0","1541.88","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/6.txt"
"kata","node-express","default","13","7","6","98484","0","1641.36","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/7.txt"
"kata","node-express","default","13","8","6","91786","0","1529.77","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/8.txt"
"kata","node-express","default","13","9","6","97330","0","1622.17","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_6/9.txt"
"kata","node-express","default","13","1","7","114700","0","1911.28","60.012","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/1.txt"
"kata","node-express","default","13","10","7","76497","0","1274.95","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/10.txt"
"kata","node-express","default","13","11","7","95646","0","1594.08","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/11.txt"
"kata","node-express","default","13","12","7","76130","0","1268.82","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/12.txt"
"kata","node-express","default","13","13","7","84069","0","1401.15","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/13.txt"
"kata","node-express","default","13","2","7","111799","0","1863.27","60.002","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/2.txt"
"kata","node-express","default","13","3","7","114471","0","1907.48","60.012","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/3.txt"
"kata","node-express","default","13","4","7","103033","0","1717.18","60.001","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/4.txt"
"kata","node-express","default","13","5","7","103472","0","1724.52","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/5.txt"
"kata","node-express","default","13","6","7","85272","0","1421.20","60.000","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/6.txt"
"kata","node-express","default","13","7","7","99858","0","1664.09","60.008","/opt/auswertung/Raw/apache_benchmark/default/kata/node-express/target_count_13/repeat_7/7.txt"
